uri,doc,type,target
https://twitter.com/twitter/status/1171844596931932162,"-*-*-*- Dat is een manke, kromme, onjuist vergelijk.
5G straling is onzin en broodje aap.
Stikstof en koolstofdioxide is helaas meer dan waar!

Dus je vergelijkt onzin met feiten en dat is wetenschappelijk onverantwoord en wetenschappers onwaardig.

#lulkoek",1. inappropriate,
https://twitter.com/twitter/status/1245182094474645506,-*-*-*- Wat een kutwijf zeker fam. Van die klote tan die loser,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/204461193/#204491331,"Alez de wereld is aan het branden en er zijn alweer 20 grieten in Europa verkracht sinds het begin van deze thread, maar o wee als iemand plat praat op het internet. Vertel liever wat over uw eigen problemen met de mocro's en de negers daar.",2. offensive,1. racism
https://archive.4plebs.org/pol/thread/107210318/#107232411,en dan heb je het vergif van maingain wat je daar nu ziet,2. offensive,10. politics
https://www.youtube.com/watch?v=IwcbadtGonU,"""... ondanks strenge lockdowns niet krijgt uitgedooft.."" haha",0. appropriate,
https://twitter.com/twitter/status/1275392713978937345,"-*-*-*- -*-*-*- -*-*-*- -*-*-*- Wat is die -*-*-*- toch een gore, ruggengraatloze NSB'er!!.
Dit gajes vertegenwoordigt nog geen 0,25% van de bevolking!!!
Wat volgt? Een verbod op Zwarte Piet en alles wat dit volk niet aanstaat??
F*ck #BlackLivesMatterNL #IkBenErKlaarMee",2. offensive,10. politics
https://archive.4plebs.org/pol/thread/165682960/#165685939,ben 21,0. appropriate,
https://www.youtube.com/watch?v=Kpe35dER5zQ,Tot er een 2e lockdown komt,0. appropriate,
https://archive.4plebs.org/pol/thread/187893846/#187906860,Vader,0. appropriate,
https://archive.4plebs.org/pol/thread/207075823/#207085071,Dat duurt net zo lang tot ze uit hun veilige bel worden gehaald en belastingen moeten betalen om tuig te onderhouden.,2. offensive,12. other
https://www.youtube.com/watch?v=nxWvmtPh2dE,Importeer de derde wereld = wordt de derdenwereld,2. offensive,2. migrants
https://www.youtube.com/watch?v=PgrWChCzV9I,"Was niet van plan om nog naar Amsterdam te gaan als ik die muilkorf moet dragen, en als die Halsema niet gewoon op rot. Begint steeds meer op een verloren zaak te lijken die stad.",2. offensive,10. politics
https://twitter.com/twitter/status/1237515021900382208,"Je moet mensen idd met respect behandelen op social media. Echter, laten we een uitzondering maken voor #Sylvana. Als iemand het verdient om helemaal verrot gescholden te worden is het Silly Syl. Achterlijke pedante, arrogante narcistische, racistische leugenaar. #kutwijf",2. offensive,11. individual
https://archive.4plebs.org/pol/thread/55717645/#55723776,"Echt e, en ge moet een specifieke reden hebben om het wapen in u bezit te hebben en daarboven op moet ge nog eens een schietclub voor randdebielen joinen. Iedereen tegen wie ik gezegd heb dat ik een wapen wil kopen heeft mij zot verklaart",2. offensive,11. individual
https://www.youtube.com/watch?v=lSFzdmknFY0,Hoi robert weet je wat ik denk dat we  gewoon op weg zijn naar een 3de wereld oorlog,0. appropriate,
https://twitter.com/telegraaf/status/1300405611964833797,Een 29-jarige man uit de gemeente Bergen is in de nacht van vrijdag op zaterdag ernstig mishandeld in de Zuiderstraat in Egmond aan Zee. -*-*-*- …,0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,300 MILJOEN DOSIS .............. VOOR 17 MILJOEN NEDERLANDERS ??    DAAR ZAL DE FAMILIE VAN HUGO DE JONGE BLIJ MEE ZIJN EN HIJ !!!,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/148700403/#148700992,"zeg vrienden, zijn er ook Dietse dames op pol",0. appropriate,
https://twitter.com/twitter/status/1260651720641634304,-*-*-*- ik ben zo strontziek van die gore smerige vuile tyfus tering islam en die smerige moslims.,2. offensive,3. islamophobia
https://twitter.com/DinieStrijker/status/1155502166259445761,"Wèl als 'progressieve feministes' solidair willen zijn met een vrouwonderdrukkende ideologie, gepredikt door hoogbejaarde baardmannen in jurken, die vrouwen als minderwaardig aan mannen zien. Voor deze wegmet ons-vrouwen gaat godsdienstvrijheid boven vrouwenrechten.Onbegrijpelijk",2. offensive,3. islamophobia
https://archive.4plebs.org/pol/thread/108292036/#108315120,"Mocros rijden met zonnebril op overal tegenaan en komen altijd te laat, als je ze hierop wijst ben je KANKER TATTA RACJIEST WAHED",1. inappropriate,
https://twitter.com/twitter/status/1252229113076568064,"-*-*-*- Klootzak - asshole (a testicle sack)
Klerezooi - a fucking mess (cholera rubbish) 
Kutwijf - bitch (a vagina woman) 
Pannenkoek - idiot (pancake) 
Doos - stupid girl (box) 
Optiefen - fuck off (go and get typhus) 
Pleurislijer - motherfucker (tubercolosis sufferer)

Dutch 🇳🇱",0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"Youtube Stroller Ben je zo dom , of doe je net alsof? 
Bekijk anders de opsomming van viruswaanzin, te vinden op YouTube. De lijst werd gisteren op het Malieveld voorgelezen. 
And by the way, een nieuw medicament heeft meestal een onderzoeks termijn van tenminste 5 jaar,en, tot nu toe is er nog nooit een werkzaam vaccin geweest voor griep virussen. Het is een markt gebeuren, meer niet.
En dat terwijl er een goedkope oplossing al 55 jaar bestaat, maar daar verdienen ze niet aan. Terwijl het zou moeten gaan over gezondheid, en niet over winstmarges. De Gates foundation heeft zijn duivelse tentakels in alles. Doe je onderzoek zelf Okee?",0. appropriate,
https://twitter.com/twitter/status/13868438306,RT -*-*-*-  Kut bus 152 rijd gwn door want er staan alleen mr allochtone ! #bitch « deed die flikker ook bij man!/#racist,1. inappropriate,
https://archive.4plebs.org/pol/thread/268325850/#268344900,lul,0. appropriate,
https://twitter.com/twitter/status/317,Wat een trut is dat toch.,2. offensive,11. individual
https://archive.4plebs.org/pol/thread/115680236/#115695182,Trap er niet in!,1. inappropriate,
https://archive.4plebs.org/pol/thread/77364440/#77375216,Je bedoelt Merkel 2.0 en een man die wel lef heeft?,0. appropriate,
https://archive.4plebs.org/pol/thread/116319544/#116326314,blanke wijven naar negers sturen,2. offensive,1. racism
https://www.youtube.com/watch?v=wmp_9cVoHfg,Ja demonatized F,0. appropriate,
https://archive.4plebs.org/pol/thread/58579041/#58580079,"Ik ben blij om te zien dat mensen in actie komen. Nederland, ik ben oprecht trots op jullie, blijf vechten tot je niet meer kan!",0. appropriate,
https://legacy.dumpert.nl/mediabase/7745445/bd1488cd/volleybaldames_hebben_lol.html?thema=Fapvoer,Gewoon wauw.,0. appropriate,
https://twitter.com/twitter/status/1272871802805633024,"-*-*-*- Wholla!
( even mijn skills testen hieronder, ik zweer je de moeder als je KKK commentaar geeft op hoe ik dat verder ga verwoorden)
jE bEnT een Bitch eN ik ga je kUt heleGARES doorMiddeN Neuken.

( doe ik het zo goed? 🤣🤣🤣🤣🤣)",1. inappropriate,
https://twitter.com/twitter/status/13,Dat is toch geen porem...gewoon zwarte piet.Hou op om het land nog verder kapot te maken en de Nederlandse traditie in de grond te trappen😡,2. offensive,8. ideology
https://twitter.com/twitter/status/1243133402246778880,"-*-*-*- lafaard , ongeschoold lafbek , u juist gehoord op de radio ,  de bruine azijn uit uw bek was weer niet te ruiken , sul ik hoop echt dat ik morgen kan lezen: den dries heeft dubbele corona , je kan niet genoeg afzien stukske uitschot dat je bent",2. offensive,10. politics
https://www.youtube.com/watch?v=IwcbadtGonU,"Ja, dit is zo onhygiënisch en ineffectief! Handen wassen werkt alleen als we onze onderarmen niet bedekken, geen horloges/armbanden/ringen oid dragen. Anders blijft al het vuil eronder zitten en je moet je polsen ook wassen. Valt me ook op op 7.25, dat clipje komt uit reportage over die onbewezen immuuntesten. Er is geen ziekenhuis waar nog artsen of verpleegkundigen met dit soort labjassen rondlopen, lange mouwen zijn een bekend hygiënerisico.",0. appropriate,
https://twitter.com/twitter/status/1265799255622660097,"-*-*-*- ""Ze slachten daar dieren""

Nee ze vergassen schreeuwende varkens .. slachten is een eufemisme zodat de consument niet realiseert dat er moord plaats vindt.

DUS VERGASSING
MOORD
CORONA HAARD

KUT BEDRIJF",2. offensive,12. other
https://archive.4plebs.org/pol/thread/83002255/#83008954,Kringspiermusketier,1. inappropriate,
https://archive.4plebs.org/pol/thread/243305260/#243309899,X to doubt. Heb er nog geen een gezien die dat niet doet.,0. appropriate,
https://www.youtube.com/watch?v=pa0dOmycbR8,"Beste debielen in den haag,

Nederland heeft jullie door!",0. appropriate,
https://www.youtube.com/watch?v=fLZ_0jcbEtQ,Het is echt ongelooflijk hoe snel deze mensen geloven wat een of andere complottheorist voor bullshit vertelt,2. offensive,11. individual
https://www.youtube.com/watch?v=WISrHC9Go54,Kill bill moet aan de galg en de kut vvd ook,3. violent,11. individual
https://archive.4plebs.org/pol/thread/116742480/#116744158,Waarom hebben zij stemrecht,2. offensive,12. other
https://twitter.com/twitter/status/1267565110899376135,die achterlijke feministische klote trrut femke halsema gaat eeuwig in de fout achterlijke wijf nou dit gaat het worden he super spread  uitbraak amsterdam maak je borst maar nat  en graaf je zelf in vrienden tweede golf is in aantocht dankzij femke halsema,2. offensive,10. politics
https://archive.4plebs.org/pol/thread/40924137/#40926585,Blijf boos.,0. appropriate,
https://twitter.com/twitter/status/1278284014844067852,"-*-*-*-
-*-*-*-
Van God los hoe halen jullie het in je hoofd om dit duivels gebroed naar ons land te halen. Dit is de druppel ik ga in Polen of zo wonen. Daar hebben ze nog waarden en normen. Jihadi hoeren zijn het. Stukken vuil Inc hun kids
-*-*-*-",2. offensive,2. migrants
https://www.youtube.com/watch?v=yA2XPxzJxM4,"Pittige aflevering Frans, weer veel stof om over na te denken, de wereld voelt steeds meer als een illusie, niets is meer wat het lijkt. Frans bedankt , ga zo door en trek de beerput open.",0. appropriate,
https://twitter.com/jbr1rot/status/1190991976340045824,Draag op uw hoofd wat u wilt. Maar niks over uw hoofd.  Draag wel of geen bh. Ik zou me drukker maken over gelijke maatschappelijk kansen en gelijke beloningen.,0. appropriate,
https://www.youtube.com/watch?v=nxWvmtPh2dE,Waarom worden deze interviews in een rijdende auto opgenomen?,0. appropriate,
https://www.youtube.com/watch?v=fLZ_0jcbEtQ,"1616
1717
1818
1919

Wereld ziektes

2020",0. appropriate,
https://archive.4plebs.org/pol/thread/101919287/#101923037,"Daar zijn de moffen ook op teruggekomen. De alternatieve havens voor Europese handel zijn er niet. Antwerpen, Bremen en Hamburg kunnen samen Rotterdam niet bijhouden en om dat te bewerkstelligen moeten ze jarenlang gaan uitbreiden, wat wij ook doen natuurlijk.    Ook wij zijn te belangrijk voor de Duitse economie om genegeerd te worden, net als het Verenigd Koninkrijk",0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,Heb je de video uberhaupt afgekeken,0. appropriate,
https://www.youtube.com/watch?v=4t9HJDXuBJI&t=2s,"NIEMAND, PAKT ZWARTE PIET VAN ONS AF.!
zelfs Facebook en Instagram  NIET.
NOOIT NIET. !",0. appropriate,
,Wie zegt dat alleen mannen er over zeuren? Mannen gaan op actie over omdat hun vrouwen zitten te emmeren,2. offensive,7. sexism
https://archive.4plebs.org/pol/thread/32576150/#32577940,Jaa ook waardeloos allemaal. Maar daar gaat het niet om nu debiel.,0. appropriate,
https://archive.4plebs.org/pol/thread/114646744/#114656558,"Rutte: ""Een stem op de PVV is een stem op de PvdA. Stem VVD!""",0. appropriate,
https://www.youtube.com/watch?v=e8zzgU534iA,AK offsuit en niks hitten toch allin op de river?,0. appropriate,
https://www.youtube.com/watch?v=l0JGiXACo3Y,ik heb al dagen lang mijn gezicht niet aangeraakt 2:12,0. appropriate,
https://www.youtube.com/watch?v=J3uFAScIlLY,1 minut zo gaaf NOS jeugdjournaal wil je plsss reageren i love you,0. appropriate,
https://twitter.com/twitter/status/1274771887634223105,"-*-*-*- Vooral blijven meten met 2 maten. Doorgesnoven tuig van de Politie. Belachelijk hoe de BLM racisten alle ruimte krijgen. Maar deze opgegokte doorgesnoven agenten wel los gaan op de anti 1,5 meter demonstratie. 
Walgelijk van de Politie.",2. offensive,12. other
https://archive.4plebs.org/pol/thread/156254920/#156268579,Belgen zijn echt complete mongolen.,2. offensive,12. other
https://www.youtube.com/watch?v=nxWvmtPh2dE,"de duimstokpolitie! kon vroeger zo in satirisch stripmagazine ""MAD"" .. . yihaaa",2. offensive,10. politics
https://www.youtube.com/watch?v=l0JGiXACo3Y,Zaaalige video!,0. appropriate,
https://twitter.com/twitter/status/19,"iedereen zou de documentaire WILD GERAAS eens moeten zien, dat werpt toch een geheel ander ligt op het fenomeen zwarte piet..",0. appropriate,
https://archive.4plebs.org/pol/thread/213892000/#213920077,hebt gij graag neger lul in uw hol...,2. offensive,1. racism
https://twitter.com/twitter/status/112,Des te meer aandacht je eraan geeft des te groter worden ze.,0. appropriate,
https://www.youtube.com/watch?v=QlBr14TEhwg,CORONA IS EEN HOAX !!! EN DUS ALLES WAT DEZE CORRUPT FASCISTISCHE REGERING VERZINT OOK !!!,2. offensive,10. politics
https://www.youtube.com/watch?v=hZu7mYScj_s,Ik stem FVD!!,0. appropriate,
https://www.youtube.com/watch?v=fLZ_0jcbEtQ,Hier deze dan. Er word gewoon gevraagd waarom vermoorden we gewoon niet meer blanke mensen. -*-*-*- Dit kun je over geen enkele andere groep zeggen. Behalve over blanken.,0. appropriate,
https://archive.4plebs.org/pol/thread/117360362/#117383485,"Wet Bescherming Nederlandse Waarden van de FvD. Turken die zich aanpassen naar 'onze' Westerse waarden kunnen gezellig meedoen, en radicaliserend tuig mag lekker opdonderen.",1. inappropriate,
https://www.youtube.com/watch?v=BNu2jysOdZM,"-*-*-*- nog wat info 

The post begins with the words “COVID-19 TEST a FRAUD?”, then introduces the alleged quote from Mullis, who invented the PCR method in 1985 and was recognized for this achievement by being awarded the Nobel Prize in Chemistry in 1993 (here).

However, the quote is actually from an article written by John Lauritsen in December 1996 about HIV and AIDS, not COVID-19 (here). 

bron: -*-*-*-

daar kan je lezen hoe dit bericht wereld in geholpen is",0. appropriate,
https://www.youtube.com/watch?v=wmp_9cVoHfg,"-*-*-*- van Leeuwen Ja, als de hoge heren het zeggen dan is het zo he -*-*-*-",0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"En? Wat is er mis met genetische manipulatie? (Niet dat vaccins GM is, maar die discussie ga ik niet aan.) We doen al aan genetische manipulatie sinds de steentijd. Alleen gaat het nu veel sneller in een lab dan selectief kweken op een veld. Er is geen enkel gedomesticeerde vrucht, groente, of vee dat niet gemanipuleerd is over de laatste paar millenia. Als je écht gmo vrij wilt leven zul je mos moeten eten, vrees ik.",0. appropriate,
https://www.youtube.com/watch?v=HKnV4E178rQ,"​-*-*-*- Green - Matthew Groen Er zijn 2,3 miljard christenen op de wereld. Dit is 31.2 procent van de wereldbevolking. Denkt u dat de hemel alleen is bestemd voor deze 31.2 procent en de rest allemaal zal branden in de hel ? :P",0. appropriate,
https://twitter.com/twitter/status/0,😂😂😂😂,0. appropriate,
https://www.youtube.com/watch?v=l0JGiXACo3Y,"Jeff en Pieterjan, jullie hebben nu toch extra tijd, zin om de -corona tien om te zien -volledig uit te werken? Ik en mijn huisgenoten kijken er naar uit.",0. appropriate,
https://archive.4plebs.org/pol/thread/116691170/#116721560,Deze anon stemt FvD,0. appropriate,
https://archive.4plebs.org/pol/thread/58370373/#58380595,Ja maar ik heb zwart haar van mijn Franse genen dus het kind wordt zoiezo zwartharig.,0. appropriate,
https://twitter.com/maivandenbroeck/status/1295451471908134912,"mannen die feministen zijn ?
hoe zien die eruit ?",0. appropriate,
https://archive.4plebs.org/pol/thread/193963542/#193969607,Zijt gij?  Opkankeren hier kut belg,2. offensive,11. individual
